crude_api,sulfur_pct,tbp_50,tbp_90,feed_rate,reflux_ratio,furnace_temp,pressure_col,naphtha_yield
68.42330265121569,6.535634079894237,22.53169299512351,6.750254668382194,65.94229620819976,72.76311376996887,12.680179912676003,53.76921285909715,36.82268108528738
44.01524937396013,31.529033783061035,25.0966661340298,51.870099438059505,57.78070502510847,92.26037570939579,86.65956885955035,66.36247207672996,56.71943792182401
12.203823484477883,53.949129237533725,85.06160578411378,17.936468201221047,86.61015453778347,76.2212058314177,59.35752544142979,78.39718505055895,58.429818136272814
49.51769101112702,79.07231648389636,56.12227882825249,97.06765454097442,28.943952161948793,59.171696889240046,12.711049086702397,39.480728287825606,52.43075978123981
3.4388521115218396,31.875250293206992,52.33909113743665,11.33035047274642,46.7681212484877,19.202336913634454,42.7541855359712,64.6046944096596,34.10262917849601
90.9320402078782,62.58913764370091,11.476887186921747,40.36010023615913,61.93899693665019,66.66856518925131,16.08602934850979,15.061095306851913,45.790453588217176
25.87799816000169,88.5977748236187,86.0139693349435,73.78849848346061,41.11904758694911,62.337956595990704,70.03478888665695,93.26481005424786,66.76476513251899
66.2522284353982,61.58631881823046,72.28143032084837,70.45544280274453,42.7486454090268,60.24691704572665,75.88681344179497,38.305880642100355,63.51588908242633
31.171107608941096,23.295947475363377,6.766836190000158,42.272863689393226,33.02846675020844,48.978586798824075,10.579652027279895,72.95214219764384,31.29173908380073
52.00680211778108,2.440078155653802,70.78350972297687,34.652416795271826,56.4231816684536,52.86566039892756,50.613985269464436,2.0341081882177647,38.78552757265357
54.67102793432797,87.00988739009298,54.353821734264606,39.76123785528706,85.0574528015116,33.44425271181041,81.46250560259172,20.5187142904807,62.59478978849299
18.485445552552704,2.126941085038714,8.172534574677826,26.42762631586393,20.152837800631286,51.931269264230316,93.61630415509966,48.7082544323578,31.626668937578067
96.95846277645586,87.47016726841994,45.830064152865646,20.53329387067998,93.44330387534414,19.755590567847825,51.351786674177,87.82524677323465,60.18848014545861
77.51328233611146,52.8937134027212,48.469628713004695,48.303969755889,68.90876537482296,80.51743973603767,95.02792236114071,52.72551499506771,67.01398307435186
93.9498941564189,93.90676985128962,16.577454016327575,26.853375606760732,82.32732126800302,18.577695469870783,53.56889704560298,92.98704822938791,55.68931724790994
89.48273504276489,79.87832357736654,94.56981470002823,28.746166489725013,55.619069263001165,8.496628988946641,39.419049459990795,48.37968965827963,55.10338682756799
59.78999788110851,99.79341105333374,84.99753714806619,65.67560634745571,77.95167014240634,43.62460263571574,84.82031285528954,49.044909673594994,75.00390581727433
92.18742350231169,35.071181545171015,66.90223373291083,96.85373316998923,1.620039733946721,65.83074395060619,49.2982710458089,11.974678850053188,49.377416347042924
8.84925020519195,76.71882889311269,46.22955610006072,60.363720055937506,81.83804247795352,43.771682493354135,47.190251056452304,80.26562441522198,51.689440490683175
19.59828624191452,40.193091360924214,41.17655415845085,7.697946706496628,4.013885908536652,27.67541319513086,49.03124894098283,24.69654124670625,23.762008565977453
4.522728891053807,47.98756203039088,65.09734671509541,7.558361385406698,88.99133763628625,55.817118389044076,84.67850018697453,89.9612489372315,57.37349465812937
32.53303307632643,62.75054632183701,54.543186940690546,95.1423220845566,99.19627472386433,34.700233541219994,83.19415416880521,91.0824220330396,71.39232505126408
38.8677289689482,87.36771141863387,6.227310588188562,29.729079030733363,29.40674621767778,93.28676901266331,40.35199924402112,94.33101118741497,51.42086686457812
27.134903177389592,98.40834691992951,51.25026487703317,9.206698608247542,21.031855628579365,92.2645139603572,33.3299859870525,52.023048910309,49.44762706661437
82.87375091519293,76.82734138645182,80.64036172328395,59.90445871503815,76.53633638580408,50.23718199720955,49.19280240391293,67.70937847836443,70.7707121556812
35.67533266935893,41.77667821673337,45.923987759695805,62.36487782902661,25.302634092025322,32.78839940182585,57.277250973710906,77.85158800616635,50.944786447427546
28.093450968738075,42.13570022770702,5.195657755426842,64.85048201186882,86.55623831722035,73.71324139566391,23.833721062799697,13.10146186504656,41.692323638199206
54.26960831582485,73.75823015888915,78.6278199384033,26.74020278575413,10.28425921574767,3.671294348306664,79.39550847155907,60.09571949974972,43.75238690643935
14.092422497476264,23.877714576830233,20.13637821359744,1.5110684214475034,12.595519637935826,47.47690060436513,48.648276573242285,3.4297901303311673,19.829250987083856
80.21969807540397,11.047411313139467,25.862083488803876,96.50153694544719,97.91515551006155,33.63233942703335,33.40455484199596,49.75660833887259,52.68881510272422
7.455064367977082,35.462215764077655,16.47063534322959,25.089304569110247,67.38388982700046,92.05358851025547,10.68209929639906,15.48426816202274,33.242255636852256
98.68869366005173,28.723899165408174,33.02150648714976,67.60262880525475,84.68872244289528,1.2003027272682543,23.884516040360694,18.29229259620847,44.137101438557195
77.22447692966574,29.630812045599008,75.6751505688635,70.66298698787095,32.4329377351518,55.28148757183491,94.92811717559837,36.50475666926015,61.28037990634189
19.87156815341724,23.360775104990992,51.93858595039374,61.00074170794857,67.64837495206044,74.0663581066626,30.50996868195266,43.243716671650304,49.00386801950973
0.5522117123602399,4.209318963636188,20.488127415071254,31.290739421364822,59.42418273085972,48.50179875240413,16.885928936703532,62.317242453218725,30.11534649035276
81.54614284548342,1.787393473341381,87.78300781520409,27.109625376406576,60.3150120122947,8.540303016272166,46.06727916549932,7.442841843851566,42.27092044564779
70.68573438476172,98.77223897360315,87.95818549515292,59.76682827027031,68.25324595377215,97.24613900279022,30.70877433602487,50.36917612374447,71.18536305077714
72.90071680409874,42.77731337358623,87.05784250460069,86.60956336116915,57.53591731290986,51.801043137609796,3.5159250271194153,18.262513025310113,52.686616264025645
77.12703466859458,38.432664715968166,23.87962113815393,94.67337289233956,42.906236930266594,61.41862443190114,32.314521727941724,57.397517503174186,55.33178756526241
7.4044651734090365,67.96472826930699,45.12393441809881,10.590580440375764,27.592269438054686,23.660978270750732,54.41086239394686,63.74046122611835,37.70553905023348
35.84657285442726,21.825388786506416,98.49896561408751,15.482861259771985,76.8581330913202,48.34980851068038,55.17123720199669,55.67092565528539,55.078608975955
11.586905952512971,94.99611839502253,77.20124763099903,94.47362587830797,22.62724300031862,42.914949195832186,35.65589211768887,73.82955104783076,53.78386931872501
86.31034258755935,78.6345014415552,2.716742122555982,73.65352283347926,69.23543061544142,7.489584200198374,44.73027562526006,33.56092442409013,48.51107368308343
62.329812682755794,8.94110023122595,6.5204591260492055,88.29938248297731,23.333282264932663,10.616035354746723,96.55179182347663,76.5106591633131,46.38477759727677
33.08980248526492,41.75807757849284,46.39313768123328,20.263263413534315,62.53301699544539,83.74725196187745,37.73484772303116,43.27670817081937,46.978418632128324
6.355835028602364,87.91183075621647,90.92202058615601,58.758587110940184,74.70782671290289,23.981995220659023,25.822681325998296,48.41844983225968,54.64582429592304
31.09823217156622,94.47320222914102,53.870179795271426,70.11395944174737,21.87138889065392,19.495827149863054,24.34670440667601,64.81021272610714,47.461166216905944
32.518332202674706,46.74015112498697,49.781250803429025,68.01118854469726,5.994330086130828,50.49114512501392,45.776461270413414,1.835838399922396,34.79912789564615
72.96061783380641,61.34113892107077,10.547369995663058,40.81516908666981,13.097374299417408,76.87471313625129,75.9520148716944,65.39942214202483,53.80850532873475
63.75574713552131,16.70339460920752,65.6780104724294,1.5394891691308477,60.59969672710255,6.194651857898792,20.59881841884732,61.858514907211536,38.625957944452594
88.72127425763266,99.11686261369765,82.21031606002255,58.29260568042631,84.94464062257356,57.680791963825584,70.92961271407681,30.984711675327993,67.72638462968908
47.22149251619493,23.16717013834434,38.04200075075623,25.310153917960875,4.499682123542437,11.921044284057336,2.1149823349416286,8.579428489948949,20.099386052126743
11.959424593830171,94.27317741351257,77.56118509253275,45.02542461428904,73.41512590416463,3.6461050825618457,41.8932977983946,9.093544991304114,41.42812702496312
71.3244787222995,64.96466489923685,96.44766539008116,95.75810150838173,34.13186459500521,5.274395216221739,77.58650652027869,92.32237469852286,65.89695424874935
76.07850486168974,60.773679487885914,20.376645912768907,39.903531764243475,47.85283699195225,83.41641082084413,33.873295577443145,68.92793212258371,52.09473683850081
56.127719756949624,51.26885110165086,52.33296311947413,83.98016066644267,92.88595498455656,11.797248362806156,56.37371014453995,12.710261377074039,53.803138085670724
77.0967179954561,23.06698117177587,28.713795808457554,18.854060574925114,33.19715047358455,4.515136441229195,20.49792328259108,35.67231693089064,30.435420683208132
49.379559636439076,17.652803200550828,79.28544190338394,67.24604980250288,46.5336933939486,43.789988714291226,74.19953911261723,59.248299390159644,52.09573989272462
52.27328293819941,22.048620907017536,57.75933658811575,97.70069544389435,1.3682414760681105,84.39934719420248,5.227910326875962,83.55717050906487,52.301957598844496
42.75410183585496,18.643826214425452,63.45824175503038,10.189310087293679,8.159872000483837,26.240837648930192,85.25426448755003,4.366092871300853,29.51570671475184
2.541912674409519,77.95844735667534,79.79141596158941,0.8319942227192012,25.859159113478402,42.17126175259164,19.819638642166815,23.663313147000885,34.73987043977079
10.789142699330444,35.01252591667301,39.59704726624549,43.35827926326144,2.7852240821074403,3.9922532563751223,87.43980317083307,88.97489902953801,37.365625496962394
3.142918568673425,5.784267656339637,91.50900684070432,9.26254830513672,63.1375326048251,44.907851413487585,35.25292413005173,0.9165550183816484,31.00784640213898
63.64104112637804,96.91026301408114,53.302886724614,74.83843496762313,42.63983568016225,57.761308063713365,72.26835744744866,20.13991027938874,61.19629615900294
31.435598107632668,88.37858849634257,15.7954822835348,91.45486638485589,54.814520272802206,57.090705375214476,31.922529778618845,95.90241759729659,59.392237335156324
50.85706911647028,92.77522831952129,69.58991181688025,43.402097270875885,17.464718589632955,33.242669217436514,90.59116712346476,61.34018465221711,60.081818910424296
90.7566473926093,99.49078226464353,79.32613504382545,25.871164215544095,29.593202943661613,31.55331806631355,12.663712551837436,26.167136663750647,49.26325499343028
24.929222914887493,17.38952492194873,31.67616770675267,43.44033190066098,66.38244748527251,10.662361893659789,17.85197892725987,6.699109439584761,27.991794874680025
41.038292303562976,39.62420189026587,85.7179256998753,72.3447817850001,96.53027236303998,36.67983206462684,49.303012515880226,2.8191340447222157,52.13170693856304
75.55511385430486,75.82384757040913,90.61432547657664,0.9054161580370979,5.04167736022092,9.949466887296465,8.193843903814614,24.474507963692727,36.68375466203965
22.879816549162246,69.60206180537922,27.690448737780894,58.945398948469716,89.03843208552661,76.65959447120517,19.598018470176193,88.14858195889104,57.44926622434092
7.697990982879299,15.389590633985506,98.3521472715222,61.329168488737906,57.68812013112085,96.62742977481858,94.37663822120143,41.59136542975095,58.934936671843346
28.9751452913768,81.58331249906178,14.071152804875842,63.76882468959355,56.39195667556237,97.00744566667069,97.64896611478872,72.0333369165993,60.327516614131135
16.122128725400444,22.444057183666068,20.201566840248997,24.202207998087722,50.027853520776034,86.50710993753938,37.62593293304219,91.82850353799577,44.28286187725637
92.96976523425731,22.38176148226231,18.422483923802613,71.40527233781268,6.9394085904183385,60.07921493396191,92.32860210139357,40.80404616028166,51.39544230023471
80.8120379564417,53.69744228934136,89.39897100078704,9.13914863317764,8.987685173616066,70.086569724388,54.48246756734317,19.127737103739705,46.856160478408434
63.34037565104234,59.293993484170315,65.42925523249619,19.92703364668008,60.09120056590861,28.520580268041407,26.974246587376705,51.71179308569195,44.34228574303092
87.14605901877177,58.00862078378112,15.210428322227287,87.74700466544819,34.09585714355583,63.077042017262066,70.23987210805987,90.80836870598544,66.24341489664437
80.36720768991145,9.148683739775487,44.032341836834895,73.87231507265663,91.72680665776807,45.56495494398774,65.89018065748571,80.43744141377006,62.36288252331256
18.657005888603585,87.74608626303804,61.529802506980204,1.3745554011345251,40.659053735947225,48.20173397769325,98.91253191087334,6.582984336315379,44.999807190729776
89.25589984899777,26.560004258870606,8.34640849893833,24.83762603698002,14.328145870264109,75.7776560375158,26.50472874092833,69.25728000775818,39.58440289623667
53.93422419156507,12.951492128280417,88.24163684073388,21.440648299316457,71.4718833502036,28.191835559725163,67.20595026617355,57.18975224589538,48.434798203393996
80.74401551640625,88.87480798689772,80.36035354415351,27.080632803697256,29.335342144100984,31.803961169451988,5.202375502944689,90.74631763464255,56.873656581359334
89.60912999234932,95.56514982297534,50.52067735766382,24.755977027988642,52.54703073558932,92.46417911286366,11.36460386967194,12.248141685029722,53.909685082252565
31.800347497186387,86.21276172654507,96.71266152591704,6.252629574284574,69.783278550517,5.622429485097225,0.3918374951093262,53.40361132046566,42.67127051288887
11.005192452767677,80.95160747248781,41.77609792750997,45.894051659682034,90.02641112020704,48.56342984133404,99.94606810596731,87.94626935118923,64.28301945384246
22.793516254194166,65.52419806390218,98.41103190364979,73.27334747861651,79.2191194801676,91.28008004078617,80.22736971474778,41.0023786741743,67.33758382638717
42.71077886262563,55.08573706091393,66.79199988036271,60.67317247174364,67.63610678727241,61.0363007818157,78.67230147335408,48.19949177328671,63.102422196982616
81.80147659224932,8.698675991141014,63.467127325394145,67.28716685980798,67.96331823951436,54.64070742121321,50.97260752881797,7.046067766695829,52.94024453539768
86.07305832563435,40.845321307069874,16.5954895295785,8.114917853623915,94.59246440320865,24.974417922935523,30.006708290543994,27.814364044891082,40.193944567280184
0.6952130531190703,37.2688517012314,88.1927758304644,95.14907101767872,29.582409749653603,34.327548906444825,15.126428446267592,32.45066491689473,40.34177995865757
51.07473025775657,25.97537837603262,42.74896879206152,83.84918338430248,0.11120941961874076,85.20484158046929,28.467473884646367,94.51224487448869,46.25673742378748
41.7411003148779,72.3420113688585,16.223340578247935,80.50903184956627,27.19545593981987,55.921813176845816,37.597122192913915,28.266736054115903,42.011414891303026
22.210781047073024,49.58757350787708,1.260751997575904,82.29838050417675,21.7891379626744,51.47421937567799,75.6310096980294,46.0868735269652,41.11340140259071
11.98653673336828,8.104621590764793,55.975568363838256,93.27105081327613,66.18345851139982,9.957971354002893,53.96617889031524,67.13044235642798,46.09235925864895
33.7615171403628,22.018320194981133,52.739962212267635,54.42539661136977,63.3711599765529,1.6028156455123121,7.748362655548268,16.21833724078774,30.833266550790107
94.29097039125192,68.32587636595959,71.93536223691585,20.02820178676259,59.34613827047238,96.36851886870491,1.802900895891224,48.64423871418745,54.90210496643776
32.320293202075526,7.613085949030019,89.02580530178021,61.678360785254114,1.62434432094537,37.698616728684165,10.233217953406315,73.85390394759077,38.69362543866669
51.87906217433661,85.12069140487687,7.9406584643029525,74.2881493667939,72.87780544506475,60.32130620995043,41.049871369737936,86.6855213027066,61.03105751251596
70.30189588951778,49.51465270139743,73.14964903403623,73.79173933540254,32.353041248549154,7.971507318728499,93.31929170490183,62.62592746624267,58.9341417871782
36.3629602379294,48.0586577326648,18.741194409758222,52.14490241668801,66.50559890066312,68.31142857230465,63.74024812092216,66.90535153169479,48.79695217861038
97.17820827209607,59.24077846595176,85.8177053157164,6.845871933357806,55.65784285021533,93.2566708705961,80.18258998755151,12.628347258456895,61.09447490827507
96.24472949421113,82.46809659251491,81.90635138616561,37.11129384301278,34.27309254279072,57.56652529974197,46.637459450454855,94.57764972463471,63.58146823774761
25.178229582536417,34.780920790219305,54.07937549855444,92.07666084633573,13.457626710410775,12.611532237541056,36.16660831950428,13.257407748448236,37.004502610974335
49.72485058923854,67.80161525590636,71.02427986233116,58.4448909757426,9.441889766048096,58.172152747347674,10.840037271662272,77.46729371817983,51.93291910601406
30.087830981676966,56.5731963995791,31.43501131837484,53.83319432557134,83.15183331122236,76.63472131046524,87.5933022186205,26.481632177831884,53.92778580276887
28.484049437746762,26.70282701694213,47.116789893281464,26.885351438219352,91.8397542081558,40.64165365740187,78.31600290279029,93.35931437012516,52.636127460782056
3.6886947354532795,87.8629986355158,82.16368977104716,36.84489199165789,64.97880467642996,87.98377479414678,16.811809759772512,71.99595393694796,55.6187931866248
60.956433397989684,79.74260216069281,45.92651971732139,89.53460891531692,10.343411486048337,64.86829533573645,51.22605638762605,75.38137129783689,55.24182554785839
50.26790232288615,65.84518346584255,35.77982653254418,66.64630475268358,40.20272168882407,89.92489182892025,48.73748079212449,21.905917305988332,53.08571493310785
5.147875124998935,85.05817290942419,49.421244725029986,78.73870267523328,72.89392001051573,62.35053112473372,62.50915526865286,44.30399766351608,57.00726084508284
27.864646423661142,86.72942009598023,82.82492524372184,45.434542306765515,77.9820884010068,13.128797200482422,94.61868939912613,61.78131945892864,63.23590373134481
90.82658859666537,70.83629767150347,33.520804737087275,63.024721945615795,11.82186222910886,30.96917111051891,57.97714417624796,76.99736182066009,52.29992560000087
23.95618906669724,83.7013328363672,17.37615931357438,24.838360874320752,0.003071884538241587,20.17949482524569,54.02172667786186,10.395937591238958,28.070788237230673
14.48948720912231,69.74714616692836,71.20140203307808,70.54608302834863,71.2137045880605,90.88264977168623,5.032293293466394,96.23653164545284,58.155611700939694
48.9452760277563,68.01407717603004,82.59782127080818,42.76013337033373,35.659617598620564,76.04000672874827,6.290747601802393,89.0220670554556,54.15763722670587
98.56504541106007,61.86113782151843,10.063747852353334,44.25455148147456,25.448133161826025,67.6398368910006,18.734679132678888,27.034859049558435,41.83628485804736
24.20552715115004,75.27166395576413,23.98741127559447,64.93223245768817,1.289746978952544,30.096631963162167,3.247077169174828,82.2760243032332,40.15523676453283
67.21355474058785,15.86051052930737,14.19719897609939,93.62806214689266,54.02994067614997,18.40447720502135,74.33528955700123,51.832392303982346,47.29115456937748
76.16196153287176,88.08707591989284,34.79414115821666,6.400634660862092,85.11507354259817,75.64510879889119,72.3330303993963,46.18064815620186,60.83806064060559
23.763754399239968,87.1843527745232,45.035097890541266,82.47432373470076,95.76316462725879,47.41579458790797,13.605623443164294,31.44341058114054,52.57416344708599
72.82163486118596,2.9247283034559146,74.88263369633064,29.238311041219312,56.574495061328925,22.578955215062912,83.60789007952809,58.096858663159246,47.55175783313325
36.77831327192532,82.58167505647627,65.11475848816741,44.391945450637785,51.44613277398942,61.66219781652751,15.478603484611197,72.98891177035978,53.46871641774355
63.23058305935795,12.886986747344519,62.092856747843115,2.1913328775008956,8.50563854892411,4.0333852138451975,30.11755869973588,41.09329049627583,29.21716071258062
63.35297107608947,33.51188542591419,35.23749466096544,30.1046077834313,54.887280154259976,32.61702541282535,24.8976899161365,62.92191930082921,39.77584043121972
53.57746840747585,74.35082562916078,84.144755308476,50.26312426301305,37.99790789653946,46.85569945911347,37.23070985730478,69.93129211553037,58.41219844853947
9.02897700544083,16.07598960483082,47.128716739816454,5.617607734743901,60.71352808835769,14.795833410940585,25.466376588996187,71.11218170152858,29.542959516376488
83.5302495589238,81.79670241190622,97.91049380151546,49.10957293831652,38.87263478765467,98.46544775908396,48.8950926438452,5.196609813118025,62.006132612149806
32.07800649717358,83.21341779577419,63.41421382957368,92.71106288584274,24.029912345036674,20.909736458961426,40.74078813546854,85.97478056850669,56.44535606056229
18.651851039985424,50.746773376083624,12.626474156450273,10.539321810780521,9.49652752283765,13.035313004326554,98.65694907793265,45.82533147650479,31.12044536867371
4.077514155476392,0.638587171683358,67.6177562075434,76.44407280755044,31.491844458889574,20.35348738868964,5.592635012822567,26.241608169621443,29.13233789020633
59.08929431882418,28.703813317491278,32.5104015431699,40.967105337599264,9.664483428775227,76.90611331597242,14.218137638735161,24.176450747968158,35.150093298490766
67.75643618422824,61.69269183757422,68.63271966860974,65.5173714524338,17.689695082398394,42.55056592718428,5.282589390860249,48.301411284395044,47.436671116868126
1.6587828927856152,98.11861780274235,6.964114816240574,26.023659798522935,98.73361585795459,56.541593975253804,62.58411949823758,88.68315394689591,50.151979112532175
51.2093058299281,63.18135270166684,17.48814371759594,15.949226254135828,44.41035569066186,2.1009156986360744,5.450927741371958,37.83475816826469,26.043759594866497
22.649577519793795,25.98035810641598,85.57372589057863,16.046261427122644,53.187176650501655,3.4431308573314556,83.64397373761233,74.97257467835433,46.91903137055753
64.51727904094498,63.40057030996113,22.71795570235149,7.049194564314465,87.36185287372153,44.582554982701616,51.19386306819278,9.68187309872186,45.887505766411834
17.436642900499145,53.99853797158555,83.704112524294,18.564670490124303,99.55689004906878,81.66552432016235,52.70076245815337,47.60567021510618,55.08312795906116
69.09377381024659,77.98453951511436,27.927608845441043,66.42193849889682,58.27144493446815,88.52388787075652,56.15945077121942,99.16861403927356,67.45585058133479
38.67353463005374,10.698063882695841,64.28819100587077,88.16906118435081,81.24738210441717,8.670656759564022,17.081370630621073,77.0437802792337,48.82344356540549
93.67299887367345,76.1027902502028,69.4150573509831,81.41256855911618,32.694102433667524,53.836310210102276,19.769030311448756,21.0528488440613,57.380898557474346
13.752094414599325,54.12665786761103,51.265475314505295,68.51343098744842,30.57439574472911,91.32296862792705,31.88173228730047,50.14414736979107,44.892258283397275
34.10663510502585,96.29920038589947,30.531067669673128,11.043186341110268,40.27037209945602,38.797275439788635,59.34964158218514,23.362476364856654,39.947901379542635
11.347352124058908,34.187216603868606,21.264437637109612,28.918744629594983,67.25072626736491,82.95658314283686,21.011777594021453,40.95609272625092,37.82145758093853
92.46936182785628,63.26218931339481,3.318935456242622,30.980687532246897,68.21916892550988,13.36956543994362,11.633172713326124,78.00840237349648,46.56396584222419
87.7339353380981,93.20281055100175,30.39464012407238,24.99569463976212,31.52394346494508,93.53944896677987,97.01168864184322,77.12248152904037,71.93744137438584
25.79416277151556,10.250972799067926,65.3162790531283,51.50056597097231,13.320992413662868,75.14233175313026,2.1981814809622913,22.810037790238514,32.835679050465316
65.99840460341791,93.72284872364511,93.83048184484826,53.55538148796726,63.239625646550856,94.13343927869016,80.26974053360216,92.22233181548602,76.80757681756799
81.72222002012158,68.78857223008133,87.1204482263052,35.68859751711102,12.832586218876452,67.66172335525064,78.8035149575022,59.25681827648268,62.28884625461899
55.52008115994623,6.78370591051719,76.60647765353026,35.3789158736436,57.84925082293301,36.3403931999427,29.7214113845096,37.992429096201455,44.666074716734435
52.965057835600646,30.096356694681624,78.84473432532987,82.85555979060814,69.3422128056309,93.81811725247225,13.56266160073134,50.19355807808606,59.175810539851604
24.18522909004517,70.81720886452815,66.49849034759953,78.92928483196856,70.06114963944516,27.556677630917846,14.562864670542341,60.50712534377437,49.82645671204405
9.310276780589922,6.73506014687717,26.0286857566003,30.779583168074566,75.34721106595967,33.21725220617326,69.74316172371925,55.98905318457854,40.309773387031626
89.72157579533267,58.217046017627325,90.71950307058299,91.37884438732593,87.28594215656645,70.08084180017403,64.28065910861737,48.64050355361782,76.36770572322743
